cnt,course_cmu_id,course_piazza_id,name,prof,term,course_id,stats_i_answers,stats_net_time,stats_posts,stats_questions,stats_response_time,stats_s_answers,top_user_0_answers,top_user_0_asks,top_user_0_days,top_user_0_posts,top_user_0_user_id,top_user_0_views,top_user_1_answers,top_user_1_asks,top_user_1_days,top_user_1_posts,top_user_1_user_id,top_user_1_views,top_user_2_answers,top_user_2_asks,top_user_2_days,top_user_2_posts,top_user_2_user_id,top_user_2_views
111,03220-A,j6nnzcemi52zk,Genetics,"Charles Joel McManus, Jimmy Khor, Katie Hanson, Antonio-Javier Lopez, Nathalie  Chen",Fall 2017,j6nnzcemi52zk,351.0,0,996,333,5214.0,47,4.0,28.0,80.0,43.0,iprn4q8hv71ir,170.0,1.0,34.0,98.0,40.0,iprn59vvxet11w,272.0,0.0,29.0,60.0,37.0,hkxe0rm38bb39i,254.0
75,03121-A,j6noeazgn692qx,Modern Biology,"Antonio-Javier Lopez, Stephanie Alexandra Wong-Noonan",Fall 2017,j6noeazgn692qx,17.0,0,42,16,6892.0,1,,,,,,,,,,,,,,,,,,
18,03121-A,jboefzm83pi4zt,Modern Biology,Manning Huang,Spring 2018,jboefzm83pi4zt,,0,7,6,,1,,,,,,,,,,,,,,,,,,
166,36-705,j6npknd8fqa1tf,Intermediate Statistics,Sivaraman Balakrishnan,Fall 2017,j6npknd8fqa1tf,500.0,0,1600,474,2640.0,112,3.0,74.0,205.0,108.0,j6wegm08yz82d0,178.0,11.0,23.0,155.0,60.0,i8m56731x3t2ta,280.0,13.0,18.0,101.0,46.0,isg721q1bsw180,306.0
1,NASSER 01,j6npwghminf23f,Nasser's Canvas Sandbox - 01,Nasser Alaeddine,Fall 2017,j6npwghminf23f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,17648-A,j6nrn74vupz4k2,Engineering Data Intensive Scalable Systems,None,Fall 2017,j6nrn74vupz4k2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
5,84311,j6nrwpbzl5t7eg,International Development: Theory and Praxis,None,Fall 2017,j6nrwpbzl5t7eg,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,GCHAPMAN,j6ns9rvbcuc6f0,Gretchen Chapman's Canvas Sandbox,Gretchen Chapman,Fall 2017,j6ns9rvbcuc6f0,,0,6,6,,0,,,,,,,,,,,,,,,,,,
1,RDOPPELT,j6nsb21e8c46m8,Ross Doppelt's Canvas Sandbox,Ross Doppelt,Fall 2017,j6nsb21e8c46m8,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,MNEYKOV,j6nstze7t7d74y,Matey Neykov's Canvas Sandbox,Matey Neykov,Fall 2017,j6nstze7t7d74y,,0,5,5,,0,,,,,,,,,,,,,,,,,,
8,33778-A,j6oajc4kmbq3s2,Introduction to Cosmology,Rachel Mandelbaum,Fall 2017,j6oajc4kmbq3s2,4.0,0,132,55,,1,0.0,2.0,31.0,17.0,j6wey8y1xv17aw,53.0,0.0,1.0,117.0,11.0,ishwpkt0fpa2gr,48.0,1.0,0.0,22.0,9.0,j6wey91dar7b2,39.0
3,80358,j6p1t5hs8by6ju,Hume,Kevin Zollman,Fall 2017,j6p1t5hs8by6ju,,0,5,5,,0,,,,,,,,,,,,,,,,,,
44,F 17-06-625,j6p3yowr9tv4mq,F17-06-625,Zachary Ulissi,Fall 2017,j6p3yowr9tv4mq,124.0,0,469,173,3239.0,12,0.0,11.0,77.0,27.0,j6wagrmi1v987,160.0,8.0,6.0,71.0,22.0,j6wagrtoala8f,158.0,1.0,5.0,61.0,18.0,j6wagqzsg497d,156.0
1,51824,j6pb6hqlb7s70,Basic 3D Prototyping,Christopher Stygar,Fall 2017,j6pb6hqlb7s70,,0,5,5,,0,,,,,,,,,,,,,,,,,,
19,27100-1,j6pca1mw8tg2wp,Engineering the Materials of the Future,Deepoo Kumar,Fall 2017,j6pca1mw8tg2wp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
63,21-260,j6pch0gv1rk73y,Differential Equations,Riccardo Cristoferi,Fall 2017,j6pch0gv1rk73y,66.0,0,153,60,3781.0,3,0.0,7.0,61.0,7.0,iprn5t4t2501l2,29.0,0.0,3.0,94.0,5.0,iprn4ap7x2332,32.0,0.0,2.0,170.0,5.0,iayot74am9vv7,24.0
1,02510-W,j6pdbs9wvib5xt,Computational Genomics,Valentin Ilyin,Fall 2017,j6pdbs9wvib5xt,,0,5,5,,0,,,,,,,,,,,,,,,,,,
53,"15-322, 15-622",j6pe67e5oh965p,Introduction to Computer Music,"Jesse Stiles, Jesse Stiles",Fall 2017,j6pe67e5oh965p,353.0,0,1227,369,2303.0,25,3.0,33.0,105.0,63.0,hqwu6pr72gw78m,96.0,0.0,23.0,108.0,42.0,iprn44intok7mr,151.0,1.0,21.0,198.0,37.0,iprn4t1obz9lm,189.0
96,24780-A,j6pfei1lnka70,Engineering Computation,"Pranav Tilak, Ximing Li, Fangcheng Zhu, Soji Yamakawa, Apurva Sunil Modak, Zewen Wang",Fall 2017,j6pfei1lnka70,337.0,0,1066,400,3574.0,69,4.0,42.0,98.0,53.0,j6w9zcjt93J,132.0,7.0,22.0,127.0,38.0,j6vd0yjhgyy,82.0,0.0,11.0,54.0,22.0,j6wo79mfyx51pb,146.0
2,76101-B,j6pi7mb7rb819l,Interpretation and Argument,Jamie Smith,Fall 2017,j6pi7mb7rb819l,,0,5,5,,0,,,,,,,,,,,,,,,,,,
273,10-605,j6pippqdtpj5p2,ML from Large Datasets 10-605/805,William Cohen,Fall 2017,j6pippqdtpj5p2,1205.0,0,6193,1574,2295.0,662,69.0,29.0,113.0,167.0,isgbqt3lehv5k8,1076.0,5.0,42.0,103.0,130.0,iri0vzr789j6k8,687.0,22.0,29.0,218.0,103.0,isdctu6ls7746y,935.0
4,21620-A1,j6pxbf0ssbi4mx,Real Analysis - A1,None,Fall 2017,j6pxbf0ssbi4mx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,21371-A,j6pxgkqjpte6l7,Functions of a Complex Variable,None,Fall 2017,j6pxgkqjpte6l7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,FAIZAN 01,j6q2cw7inw051d,Faizan's Canvas Sandbox01,"Syed Faizan Nihal, Test Nihal",Fall 2017,j6q2cw7inw051d,,0,14,7,,1,,,,,,,,,,,,,,,,,,
2,ABC 01-W-X-Y,j6qaypgrgj42q6,Canvas Walkthrough Sandbox,"Kamal Taynaz, Syed Faizan Nihal",Fall 2017,j6qaypgrgj42q6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
14,03125-W,j6qhqubm80y4t4,Evolution,Prof. Mohamed Bouaouina,Fall 2017,j6qhqubm80y4t4,,0,9,5,,0,,,,,,,,,,,,,,,,,,
7,15313-AB,j6qjeofivqs2c3,Foundations of Software Engineering,"Claire Sk Le Goues, Christian Kästner",Fall 2017,j6qjeofivqs2c3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
178,15319/15619,j6qnpbww91r7hl,Cloud Computing,Amanda Eng,Fall 2017,j6qnpbww91r7hl,2203.0,0,9185,1957,661.0,339,182.0,0.0,220.0,352.0,iqb4hbewkx459c,1622.0,19.0,108.0,196.0,261.0,j6h0au03x8k484,846.0,7.0,41.0,101.0,253.0,ie256cw9lq17b8,887.0
258,15319/15619,jccgr24hou2186,Cloud Computing,"Majd F. Sakr, Lin Wu, Heron ??, Shawn Lu, pariskshit dutt, Yihan He, Sachin Menezes, Nick Guan, Zecheng He, Amanda Eng, Murtadha Aljubran, sharang, Hang Gong, Clarence Ngoh, Tapa Dipti Sitaula, Devansh, Dayu Jin, Abishek Subramaniam Anand, Cameron, Marshall An, Chaskiel Grundman, Baljeet Yadav",Spring 2018,jccgr24hou2186,2828.0,0,10755,2639,895.0,420,7.0,63.0,107.0,213.0,j1dqhu002xd38x,728.0,5.0,59.0,62.0,204.0,jcgf5nia43a6yw,767.0,2.0,59.0,97.0,139.0,j33rhk8zpyyi8,738.0
2,42701-A,j6qqaoo5f8k7dg,Biomedical Engineering Seminar,None,Fall 2017,j6qqaoo5f8k7dg,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,42701-A,jch0euxrek56mo,Biomedical Engineering Seminar,None,Spring 2018,jch0euxrek56mo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,76101-HHJJ,j6qurdf15kx6gq,Interpretation and Argument,None,Fall 2017,j6qurdf15kx6gq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
5,42677-A,j6qvf7livzb4gw,Rehabilitation Engineering,Edmund Lopresti,Fall 2017,j6qvf7livzb4gw,,0,5,5,,0,,,,,,,,,,,,,,,,,,
203,95702-F17,j6qys83uwgs1p5,F17-DS for ISM,"Joe Mertz, Omoefe, Ruixue Liao, Rohit  Tippani, Michael J. McCarthy, Tanmaya Tripathi, Tanisha Mishra, Yixin Qi, Mook Chaichirawiwat, Sahil Gupte, Malavika Kale, Jorge Solera Camino, Stefan Hermanek, Shuang Li, Ifeoluwa Okunoren, Jorge Solera Camino, zirui zhu, Vrishali Shah",Fall 2017,j6qys83uwgs1p5,502.0,0,1817,561,3164.0,120,4.0,17.0,106.0,47.0,j7gn4gctm2y3mx,152.0,1.0,17.0,134.0,40.0,isg1uqhwu6rko,404.0,1.0,17.0,108.0,35.0,j3btrotbl0g6n6,284.0
8,06606-A,j6r2z7x840x5wq,Computational Methods for Large Scale Process Design & Analysis,None,Fall 2017,j6r2z7x840x5wq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,48634-A,j6ra9blcybw5x9,Architectural Theory,None,Fall 2017,j6ra9blcybw5x9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
23,95799-A1,j6rab26mgm06ve,Linux and Open Source,"Dennis Moul, Michael Berlet",Fall 2017,j6rab26mgm06ve,27.0,0,149,86,4859.0,8,0.0,7.0,14.0,13.0,ita7xgcy29uab,45.0,2.0,1.0,36.0,9.0,iri13tckpw15qx,57.0,0.0,4.0,81.0,9.0,j6wmx8ngY32,78.0
7,91820,j6rlt8w4q282eu,Strategic Planning,None,Fall 2017,j6rlt8w4q282eu,,0,5,5,,0,,,,,,,,,,,,,,,,,,
7,06713-A,j6rvfzgfq7r6cz,Mathematical Techniques in Chemical Engineering,None,Fall 2017,j6rvfzgfq7r6cz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,60251-A,j6rx96ejeu334h,2D Media Studio: Print Media,None,Fall 2017,j6rx96ejeu334h,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,60251-A,jcgx9ckpqi15uw,2D Media Studio: Print Media,None,Spring 2018,jcgx9ckpqi15uw,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,JSTIMSON,j6rzcojwpkm20,Jacqueline Stimson's Canvas Sandbox,Jacqueline Stimson,Fall 2017,j6rzcojwpkm20,,0,10,8,,0,,,,,,,,,,,,,,,,,,
8,99101-C1,j6rzk0217mt15m,Computing@Carnegie Mellon - C1,None,Fall 2017,j6rzk0217mt15m,,0,5,5,,0,,,,,,,,,,,,,,,,,,
46,21-228,j6s2b3b5zke1el,Discrete Mathematics,"Sam Cohn, Wesley Pegden",Fall 2017,j6s2b3b5zke1el,58.0,0,270,141,30607.0,12,0.0,14.0,101.0,16.0,idz67jv9aor3ds,91.0,0.0,6.0,77.0,12.0,i4wwjl24ntn6z0,89.0,0.0,2.0,115.0,10.0,idz68vh52bj5k9,72.0
81,73-240,j6s2kb6cf7mfy,Intermediate Macroeconomics,"Ali Shourideh, William Bednar, Mauro Moretto, Mauro Moretto",Fall 2017,j6s2kb6cf7mfy,182.0,0,568,208,7521.0,34,5.0,17.0,42.0,32.0,i4vl2438u0z69u,76.0,0.0,24.0,57.0,30.0,iprn5tlxf8x1ln,88.0,2.0,22.0,101.0,30.0,idz67jv9aor3ds,178.0
7,99101-A1,j6s6li05njk5ro,Computing@Carnegie Mellon - A1,Elijah Dies,Fall 2017,j6s6li05njk5ro,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,36707-A,j6s9btiry07u9,Regression Analysis,None,Fall 2017,j6s9btiry07u9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,09803-A,j6sa2iq28h65dn,Chemistry of Gene Expression,Prof. Das,Fall 2017,j6sa2iq28h65dn,,0,5,5,,0,,,,,,,,,,,,,,,,,,
43,42101-1,j6sgoch3c3j1xl,Introduction to Biomedical Engineering,"Jennifer Marie Bone, Rosalyn Abbott, Michael Jacobson, Steven James Moore",Fall 2017,j6sgoch3c3j1xl,33.0,0,123,52,10093.0,14,0.0,9.0,118.0,16.0,iodbvmlepgd43n,44.0,7.0,6.0,43.0,14.0,j3du4a6a2q12o8,37.0,0.0,9.0,164.0,13.0,iprn3tz11i47ck,21.0
67,48120,j6spx1jjbgfg1,Digital Media,"Eddy Man Kim, Kelly Li, Jihoon Park, Samson Liu, Shan Wang",Fall 2017,j6spx1jjbgfg1,19.0,0,66,30,701.0,3,,,,,,,,,,,,,,,,,,
6,95852-Z1,j6tfnv879ev6pa,Applied Data Science,Kyle Johnson,Fall 2017,j6tfnv879ev6pa,,0,7,6,,1,,,,,,,,,,,,,,,,,,
72,06321-A,j6thannltntel,Chemical Engineering Thermodynamics,"Nick Sahinidis, Carlos Jose Nohra Khouri, Marissa Engle, Brad J Johnson",Fall 2017,j6thannltntel,34.0,0,323,104,1471.0,8,5.0,6.0,47.0,16.0,iayot4iyizvsn,89.0,0.0,9.0,46.0,13.0,iayotaslct5yp,61.0,1.0,4.0,122.0,11.0,iayhc74cnr45z0,91.0
5,94700-G1,j6thhlsou1729p,Organizational Design & Implementation,None,Fall 2017,j6thhlsou1729p,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,21484-W,j6ti0dqp2h275m,Graph Theory,None,Fall 2017,j6ti0dqp2h275m,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,03442-A,j6tiintpe0x6wq,Molecular Biology,None,Fall 2017,j6tiintpe0x6wq,,0,6,6,,0,,,,,,,,,,,,,,,,,,
20,06323-A,j6tj2klfupo5f5,Heat and Mass Transfer,None,Fall 2017,j6tj2klfupo5f5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
5,18090-A,j6tlz799pwr9j,Twisted Signals: Multimedia Processing for the Arts,Alexander Panos,Fall 2017,j6tlz799pwr9j,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,42801-A,j6tm149584117e,Biomedical Engineering Seminar,None,Fall 2017,j6tm149584117e,,0,5,5,,0,,,,,,,,,,,,,,,,,,
4,76101-Y,j6tp6fmbu3f6r2,Interpretation and Argument,Joanna Wolfe,Fall 2017,j6tp6fmbu3f6r2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
6,99101-B1,j6trozbq97h47f,Computing@Carnegie Mellon - B1,Elijah Dies,Fall 2017,j6trozbq97h47f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
6,33124-1,j6ts0desqan1xd,Introduction to Astronomy,None,Fall 2017,j6ts0desqan1xd,,0,5,5,,0,,,,,,,,,,,,,,,,,,
28,12751,j6tw8htbir82hh,Air Quality Engineering,"Christopher Ryan Sullivan, Marguerite Marks",Fall 2017,j6tw8htbir82hh,34.0,0,108,37,14590.0,13,3.0,7.0,190.0,20.0,j6v9jz3etIT,33.0,0.0,11.0,12.0,12.0,iayot0hp5dap5,22.0,1.0,5.0,68.0,7.0,j6xu1nmlrlb3sj,33.0
1,LOVETT,j6tythfcifd6yn,Marsha's Sandbox Course,Marsha Lovett,Fall 2017,j6tythfcifd6yn,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,76100-B,j6u0cdoqmwd7o6,Reading and Writing in an Academic Context,None,Fall 2017,j6u0cdoqmwd7o6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
34,67328-A,j6u33x0uq6m9i,Building Distributed Applications,"Korrawat Jianthanakanon, Sebastian Guerrero, Rebecca Kern, Joe Mertz",Fall 2017,j6u33x0uq6m9i,109.0,0,467,158,2419.0,49,35.0,10.0,63.0,64.0,iayotie1ibr19k,102.0,3.0,17.0,154.0,27.0,idz68ehil3r5bh,107.0,0.0,6.0,44.0,16.0,hkudtebptbd1n9,104.0
2,PIAZZA,j6uhnqjaaii531,Faizan Test Piazza,Syed Faizan Nihal,Fall 2017,j6uhnqjaaii531,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,PIAZZA 01,jfcjuu801ud461,Faizan's Test Piazza,Test Nihal,Summer 2018,jfcjuu801ud461,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,PIAZZA 01,j6ukf0e2v1p326,Faizan's Test Piazza,Syed Faizan Nihal,Fall 2017,j6ukf0e2v1p326,,0,5,5,,0,,,,,,,,,,,,,,,,,,
5,91800-A,j6uptj3kt4c3kb,Organizational Management,None,Fall 2017,j6uptj3kt4c3kb,,0,5,5,,0,,,,,,,,,,,,,,,,,,
67,48025-A,j6uq5zmsdp81x,First Year Seminar: Architecture Edition I,"Heather A Workinger, Kelly Li, Christina Brown",Fall 2017,j6uq5zmsdp81x,2.0,0,12,9,,0,,,,,,,,,,,,,,,,,,
58,94-842,j6urod6mz1f2r1,Programming in R for Analytics,Mike Blackhurst,Fall 2017,j6urod6mz1f2r1,63.0,0,320,121,1111.0,14,0.0,14.0,171.0,24.0,j6v2h6csxur7nk,105.0,3.0,9.0,18.0,17.0,izuot1bzia05p9,71.0,1.0,11.0,115.0,16.0,j6v2h794rua7o1,105.0
19,76101-C,j6uw93pk26c30u,Interpretation and Argument,Susan Tanner,Fall 2017,j6uw93pk26c30u,1.0,0,30,15,,5,,,,,,,,,,,,,,,,,,
1,JMB 2SBOX,j6uxgqe8w1s4aq,Judy Sandbox #2,Judy Brooks,Fall 2017,j6uxgqe8w1s4aq,,0,7,5,,0,,,,,,,,,,,,,,,,,,
0,24202-A1,j6uy4jceuhj4z1,Introduction to Computer Aided Design - A1,None,Fall 2017,j6uy4jceuhj4z1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
0,76101-EE,j6uzv717u4q4gb,Interpretation and Argument,None,Fall 2017,j6uzv717u4q4gb,,0,5,5,,0,,,,,,,,,,,,,,,,,,
10,19-786,j6v013zxa36uh,Stochastic discrete choice models,Alex Davis,Fall 2017,j6v013zxa36uh,7.0,0,66,44,,1,0.0,0.0,79.0,4.0,iy4k55tth802x2,37.0,0.0,1.0,122.0,3.0,j6vhqj1z7835a,38.0,1.0,1.0,17.0,2.0,j6vhqjiaein5h,21.0
0,73348-W,j6v0sybg13r22y,Behavioral Economics,None,Fall 2017,j6v0sybg13r22y,,0,5,5,,0,,,,,,,,,,,,,,,,,,
26,21241-KL,j6v56b6llyq1zt,Matrix Algebra,None,Fall 2017,j6v56b6llyq1zt,,0,5,5,,0,,,,,,,,,,,,,,,,,,
35,18658-SV,j6v67k23bpo5rq,Software Requirements and Interaction Design,"Peng Zhang, Peng Zhang, Cecile Peraire",Fall 2017,j6v67k23bpo5rq,24.0,0,130,68,1292.0,4,0.0,6.0,141.0,11.0,iy238kakgns53w,60.0,3.0,1.0,188.0,8.0,j65b5kjy7CR,54.0,1.0,3.0,36.0,7.0,iy0vlzhwwh9se,29.0
53,21241,j6v6imlrt1e3oe,Matrices and Linear Transformations,Gregory Kehne,Fall 2017,j6v6imlrt1e3oe,,0,13,12,,1,,,,,,,,,,,,,,,,,,
56,21241,jbzimwma9ds63m,Matrices and Linear Transformations,"Scott Rothbaum, Thomas Pascucci",Spring 2018,jbzimwma9ds63m,2.0,0,12,9,,1,,,,,,,,,,,,,,,,,,
1,67329-W,j6v6rs909f07fo,Contemporary Themes in Global Systems,None,Fall 2017,j6v6rs909f07fo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
46,16-642,j6v7i0n47la18d,"Manipulation, Mobility, and Control","Maitreya Naik, George Kantor",Fall 2017,j6v7i0n47la18d,44.0,0,195,76,4295.0,26,8.0,12.0,159.0,29.0,j6p5nvno7su5jn,60.0,8.0,6.0,190.0,22.0,j6wjfi429sb1to,64.0,0.0,9.0,84.0,11.0,j6wjffwkbec1ri,17.0
1,70483-A,j6v8j9xdxhw54y,Advertising and Marketing Communications,None,Fall 2017,j6v8j9xdxhw54y,,0,5,5,,0,,,,,,,,,,,,,,,,,,
3,66102-A,j6v9mtkpfk36id,DC Freshman Seminar: Issues in American Environmental History,None,Fall 2017,j6v9mtkpfk36id,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,70100-CD,j6v9rn0rleu75x,Global Business,John Lankford,Fall 2017,j6v9rn0rleu75x,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,24711-A,j6vgopmuok16xk,Fluid Dynamics,Shawn Litster,Fall 2017,j6vgopmuok16xk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
41,15414,j6vgsa3ocs43nn,Bug Catching: Automated Program Verification and Testing,Matt Fredrikson,Fall 2017,j6vgsa3ocs43nn,241.0,0,1041,307,3564.0,49,2.0,17.0,110.0,48.0,ioa6uq1u3xp17z,197.0,2.0,21.0,212.0,45.0,j6xpw3pyxjd2k5,208.0,1.0,26.0,185.0,39.0,hw8wu1a8tom581,182.0
2,33331-A,j6vgt345k7g4f0,Physical Mechanics I,None,Fall 2017,j6vgt345k7g4f0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
19,67-240,j6vgvq1w9y56xg,Mobile Web Design and Development,Sara Moussawi,Fall 2017,j6vgvq1w9y56xg,29.0,0,88,43,3264.0,0,0.0,4.0,12.0,7.0,iayotdc695n110,11.0,0.0,3.0,52.0,3.0,iprn5fribzo17t,9.0,0.0,2.0,28.0,2.0,hz9xqbobv0m58j,22.0
3,93703,j6vh3pf4uev3wl,Arts Enterprises: Management & Structures,Brett Ashley Crawford,Fall 2017,j6vh3pf4uev3wl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
55,11-761 / 11-661,j6vhdrxkzwf4i2,Language and Statistics,Roni Rosenfeld,Fall 2017,j6vhdrxkzwf4i2,247.0,0,810,249,1384.0,12,4.0,22.0,158.0,44.0,isdj4qlm2h01la,145.0,0.0,15.0,155.0,33.0,isdjmw021522x0,113.0,1.0,15.0,198.0,28.0,j6p5e80r3nm4vc,151.0
4,99101-I1,j6vit5tev097iy,Computing@Carnegie Mellon - I1,None,Fall 2017,j6vit5tev097iy,,0,6,6,,0,,,,,,,,,,,,,,,,,,
41,36225-B,j6vpah6daxjzl,Introduction to Probability Theory,Eric Lee,Fall 2017,j6vpah6daxjzl,,0,6,6,,0,,,,,,,,,,,,,,,,,,
1,42774,j6vpe36aa7s6ah,Special Topics:  Introduction to Biophotonics,Alexander Ruesch,Fall 2017,j6vpe36aa7s6ah,,0,5,5,,0,,,,,,,,,,,,,,,,,,
28,18655,j6vq1vmxg0goa,Service Oriented Computing,Jia Zhang,Fall 2017,j6vq1vmxg0goa,50.0,0,163,67,9713.0,11,0.0,10.0,92.0,14.0,j6h0aqn23n145f,53.0,4.0,5.0,142.0,11.0,j6h0axpkb284bc,41.0,1.0,6.0,96.0,10.0,ij942pdezms4c4,50.0
31,18655,jcrvy0k3ulw5do,Service Oriented Computing,Jia Zhang,Spring 2018,jcrvy0k3ulw5do,68.0,0,243,86,4039.0,13,3.0,10.0,69.0,31.0,jbsaeumalcd15o,52.0,2.0,16.0,80.0,26.0,j6h0au03x8k484,75.0,1.0,13.0,58.0,22.0,j6h0as36cps46m,66.0
4,94700-L2,j6vrpe40gh82k9,Organizational Design & Implementation - L2,None,Fall 2017,j6vrpe40gh82k9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
28,02-604,j6vthj3l3pxzb,Fundamentals of Bioinformatics,"Saatvik Shah, Phillip Compeau",Spring 2018,j6vthj3l3pxzb,140.0,0,583,174,2894.0,18,4.0,13.0,206.0,37.0,isddjfebha59h,89.0,0.0,13.0,198.0,31.0,ioa6unpf27a15m,84.0,0.0,12.0,197.0,29.0,j6w7bs8xlfq52s,72.0
13,02-201,j6vtiwfk4an1fv,Programming for Scientists,"Phillip Compeau, Kyle Xiong",Spring 2018,j6vtiwfk4an1fv,67.0,0,231,70,1620.0,13,0.0,17.0,58.0,28.0,hqr5khg6unr3tv,49.0,6.0,11.0,46.0,28.0,jci62o299be1e1,62.0,1.0,14.0,77.0,22.0,j6waw173tsb40w,57.0
4,94700-K1,j6vvw5wgzm354b,Organizational Design & Implementation - K1,None,Fall 2017,j6vvw5wgzm354b,,0,6,6,,0,,,,,,,,,,,,,,,,,,
14,46954-I1M1,j6vxol3r4praz,Risk Management I,John Paul Lehoczky,Fall 2017,j6vxol3r4praz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
11,21378-A,j6w2an1cou83nc,Mathematics of Fixed Income Markets,None,Fall 2017,j6w2an1cou83nc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
5,11631-C,j6w2atpc9zypc,Seminar in Data Science,John C Stamper,Fall 2017,j6w2atpc9zypc,,0,6,6,,0,,,,,,,,,,,,,,,,,,
7,21341-A,j6w2e5dz862179,Linear Algebra,None,Fall 2017,j6w2e5dz862179,,0,5,5,,0,,,,,,,,,,,,,,,,,,
31,73230-1,j6w2v5vuymn1jq,Intermediate Microeconomics,"Ross Doppelt, Ali Oguz Polat, Shuya Li",Fall 2017,j6w2v5vuymn1jq,50.0,0,138,55,1194.0,6,6.0,18.0,17.0,30.0,iprn5ttldxa1lw,47.0,0.0,12.0,60.0,12.0,ipbrvcatawl3zy,40.0,0.0,4.0,34.0,5.0,iprn4vpx9zto9,48.0
2,27796-A1,j6w3i3uc3l61s4,Structure of Materials,None,Fall 2017,j6w3i3uc3l61s4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
2,21235-A,j6w4q0cxvme535,Mathematical Studies Analysis I,None,Fall 2017,j6w4q0cxvme535,,0,5,5,,0,,,,,,,,,,,,,,,,,,
13,62150,j6w4qxyv5t868v,IDeATe: Introduction to Media Synthesis and Analysis,None,Fall 2017,j6w4qxyv5t868v,,0,8,6,,1,,,,,,,,,,,,,,,,,,
24,79104,j6w86prgmojj5,Global Histories,None,Fall 2017,j6w86prgmojj5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
17,79104,jclef302bh84eg,Global Histories,None,Spring 2018,jclef302bh84eg,,0,6,6,,0,,,,,,,,,,,,,,,,,,
161,10-725/36-725,j6w88thfhgy307,Convex Optimization,Aarti Singh,Fall 2017,j6w88thfhgy307,296.0,0,1384,381,3429.0,117,10.0,19.0,203.0,77.0,hzx3302n5hx2tf,333.0,14.0,30.0,218.0,65.0,isg5uqgncw24bl,338.0,18.0,9.0,214.0,58.0,ie07dsdhf8b1p9,333.0
44,11-632,j6w8poqoj8p2le,MCDS Analytics Capstone,Matthias Grabmair,Fall 2017,j6w8poqoj8p2le,6.0,0,64,37,,2,0.0,0.0,39.0,7.0,ie1gyp5l9ek5ca,22.0,0.0,1.0,76.0,4.0,isg1ujeaewjg0,25.0,0.0,1.0,76.0,3.0,in8s8lfti3r46t,23.0
0,27774-A,j6w8sf8sur63n6,Graduate Seminar,None,Fall 2017,j6w8sf8sur63n6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
9,95758-Z,j6w9dr8h6ne60p,Network and Internet Security,None,Fall 2017,j6w9dr8h6ne60p,,0,5,5,,0,,,,,,,,,,,,,,,,,,
1,80214-A,j6w9fij6skx6pm,"Computing, AI, and Philosophy",None,Fall 2017,j6w9fij6skx6pm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
35,11-631,j6w9xjmcmso27l,MCDS Analytics Data Science Semianr,Matthias Grabmair,Fall 2017,j6w9xjmcmso27l,19.0,0,119,57,1059.0,0,0.0,1.0,215.0,7.0,j1dqhybqz1d3dn,37.0,0.0,1.0,188.0,6.0,j1dqhx47ar93bz,42.0,0.0,0.0,227.0,4.0,j1dqhwsbs7v3bn,40.0
